time,in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type
2024-04-08 16:15:46,0,4,29,31,0,1,0
2024-04-08 16:15:48,0,4,30,30,0,1,0
2024-04-08 16:15:48,0,17,71,61,0,0,0
2024-04-08 16:15:49,0,7,27,30,0,1,0
2024-04-08 16:15:50,0,4,25,25,0,1,0
2024-04-08 16:15:51,0,8,29,26,0,0,0
2024-04-08 16:15:52,0,9,26,28,0,1,0
2024-04-08 16:15:55,0,11,24,28,0,1,0
2024-04-08 16:15:58,0,19,104,108,0,0,0
2024-04-08 16:16:11,0,7,48,46,0,0,0
2024-04-08 16:16:19,0,7,95,84,0,0,0
2024-04-08 16:16:31,0,5,107,103,0,1,0
2024-04-08 16:16:32,0,21,28,38,0,0,0
2024-04-08 16:16:33,0,6,39,36,0,0,0
2024-04-08 16:16:36,0,5,45,35,0,1,0
2024-04-08 16:16:38,0,7,23,30,0,1,0
2024-04-08 16:16:39,0,4,34,35,0,1,0
2024-04-08 16:17:39,0,11,62,60,0,0,0
2024-04-08 16:48:31,26,0,51,33,0,0,1
2024-04-08 16:48:38,0,15,155,135,0,0,0
2024-04-08 16:48:46,6,0,31,30,0,0,1
2024-04-08 16:56:41,11,0,24,22,0,0,1
2024-04-08 17:11:33,13,0,57,53,0,0,1
2024-04-08 17:12:07,0,4,25,25,0,0,0
2024-04-08 17:12:49,12,0,38,30,0,0,1
2024-04-08 17:12:57,12,0,28,24,0,0,1
2024-04-08 17:13:54,12,0,32,30,0,0,1
2024-04-08 17:20:28,0,20,57,60,1,0,0
2024-04-08 17:20:35,0,6,19,19,1,0,0
2024-04-08 17:20:37,0,6,59,29,1,0,0
2024-04-08 17:21:02,0,32,54,61,1,0,0
2024-04-08 17:21:15,0,23,73,78,1,0,0
2024-04-08 17:21:17,0,5,45,44,1,0,0
2024-04-08 17:21:18,0,16,30,30,1,0,0
2024-04-08 17:21:27,0,22,65,68,1,0,0
2024-04-08 17:21:29,0,9,25,28,1,0,0
2024-04-08 17:21:30,0,11,32,24,1,0,0
2024-04-08 17:21:54,0,16,67,67,1,0,0
2024-04-08 17:21:56,0,8,18,18,1,0,0
2024-04-08 17:21:57,0,3,25,22,1,0,0
2024-04-08 17:21:58,0,9,31,31,1,0,0
2024-04-08 18:26:13,0,2,53,50,0,0,0
2024-04-08 18:26:15,0,5,18,18,0,0,0
2024-04-08 18:26:51,0,8,22,21,0,0,0
2024-04-08 18:27:18,0,5,29,25,0,0,0
2024-04-08 18:27:22,0,7,40,40,0,0,0
2024-04-08 20:12:19,17,0,50,47,1,0,1
2024-04-08 20:12:34,0,11,55,46,1,0,0
2024-04-08 20:13:01,0,20,73,82,0,0,0
2024-04-09 06:34:40,35,0,208,147,0,0,1
2024-04-09 06:54:10,0,162,107,199,0,0,0
2024-04-09 07:06:35,0,22,351,388,1,0,0
2024-04-09 07:15:07,0,33,185,193,1,0,0
2024-04-09 07:15:53,8,0,50,51,1,0,1
2024-04-09 07:16:11,0,40,64,89,1,0,0
2024-04-09 07:16:24,3,0,257,339,1,0,0
2024-04-09 07:17:14,0,9,109,99,1,0,0
2024-04-09 07:17:18,13,0,106,82,1,0,1
2024-04-09 07:30:30,3,0,61,65,0,1,1
2024-04-09 07:52:03,90,0,55,13,0,1,1
2024-04-09 07:52:50,0,33,60,77,0,0,0
2024-04-09 07:53:29,18,0,37,38,1,0,1
2024-04-09 07:53:49,0,18,47,49,1,0,0
2024-04-09 08:07:30,6,0,49,48,0,1,1
2024-04-09 08:14:10,21,0,70,75,1,0,1
2024-04-09 08:14:36,0,0,149,472,0,0,1
2024-04-09 08:15:30,18,0,103,104,0,0,1
2024-04-09 08:15:58,25,0,45,44,1,0,1
2024-04-09 08:16:47,9,0,42,40,1,0,1
2024-04-09 08:17:39,11,0,27,23,0,0,1
2024-04-09 08:18:41,24,0,45,31,0,0,1
2024-04-09 08:18:58,33,0,71,55,0,0,1
2024-04-09 08:19:47,4,0,38,42,1,0,1
2024-04-09 08:19:54,23,0,48,36,1,0,1
2024-04-09 08:20:06,0,2,29,39,1,0,1
2024-04-09 08:20:14,15,0,58,52,1,0,1
2024-04-09 08:20:37,24,0,45,34,0,0,1
2024-04-09 08:21:21,18,0,69,52,0,0,1
2024-04-09 08:21:25,0,8,15,29,0,0,0
2024-04-09 08:22:03,18,0,32,36,1,0,1
2024-04-09 08:22:13,0,0,168,179,1,0,1
2024-04-09 08:22:22,6,0,21,23,0,0,1
2024-04-09 08:22:32,30,0,880,869,0,0,1
2024-04-09 08:22:35,9,0,42,41,0,0,1
2024-04-09 08:23:10,4,0,23,26,1,0,1
2024-04-09 08:23:12,13,0,39,38,1,0,1
2024-04-09 08:23:15,0,4,25,20,1,0,0
2024-04-09 08:23:32,10,0,27,21,1,0,1
2024-04-09 08:24:33,8,0,34,31,1,0,1
2024-04-09 08:24:55,30,0,44,58,0,0,1
2024-04-09 08:24:58,15,0,42,34,1,0,1
2024-04-09 08:25:11,9,0,22,19,1,0,1
2024-04-09 08:25:11,13,0,32,25,0,0,1
2024-04-09 08:25:14,6,0,122,148,0,0,1
2024-04-09 08:25:42,8,0,32,62,1,0,1
2024-04-09 08:25:43,0,14,32,33,0,0,0
2024-04-09 08:25:53,21,0,51,35,0,0,1
2024-04-09 08:26:50,22,0,51,44,1,0,1
2024-04-09 08:26:55,21,0,36,31,1,0,1
2024-04-09 08:26:56,5,0,17,21,1,0,1
2024-04-09 08:27:10,14,0,34,32,1,0,1
2024-04-09 08:27:11,14,0,36,44,1,0,1
2024-04-09 08:27:12,28,0,64,46,0,0,1
2024-04-09 08:27:12,12,0,40,37,1,0,1
2024-04-09 08:27:41,21,0,43,31,0,0,1
2024-04-09 08:27:49,14,0,54,50,0,0,1
2024-04-09 08:27:56,11,0,29,17,1,0,1
2024-04-09 08:27:57,0,3,25,38,1,0,0
2024-04-09 08:28:12,12,0,40,36,1,0,1
2024-04-09 08:28:49,0,7,21,29,0,0,0
2024-04-09 08:28:50,7,0,21,23,0,0,1
2024-04-09 08:29:56,24,0,86,89,0,0,1
2024-04-09 08:30:47,8,0,87,92,0,0,1
2024-04-09 08:30:49,17,0,52,56,0,0,1
2024-04-09 08:30:51,40,0,79,69,0,0,1
2024-04-09 08:31:09,0,22,42,41,1,0,0
2024-04-09 08:31:15,7,0,22,21,0,0,1
2024-04-09 08:31:17,8,0,40,28,0,0,1
2024-04-09 08:31:37,13,0,65,31,0,0,1
2024-04-09 08:31:40,3,0,107,89,0,0,1
2024-04-09 08:31:52,15,0,45,51,1,0,1
2024-04-09 08:32:13,14,0,52,58,1,0,1
2024-04-09 08:32:43,24,0,119,174,0,0,1
2024-04-09 08:35:32,12,0,73,76,0,0,1
2024-04-09 08:35:54,0,0,135,130,0,0,1
2024-04-09 08:37:56,14,0,40,41,1,0,1
2024-04-09 08:38:14,22,0,47,36,0,0,1
2024-04-09 08:39:39,23,0,62,55,0,0,1
2024-04-09 08:41:30,28,0,53,75,1,0,1
2024-04-09 08:41:33,15,0,111,165,0,0,1
2024-04-09 08:42:26,25,0,74,72,0,0,1
2024-04-09 08:42:46,41,0,124,144,1,0,1
2024-04-09 08:42:52,13,0,76,82,0,0,1
2024-04-09 08:47:35,18,5,42,38,0,0,1
2024-04-09 09:11:32,0,35,172,214,0,0,0
2024-04-09 09:11:34,14,0,39,31,0,0,1
2024-04-09 09:21:25,0,29,44,52,1,0,0
2024-04-09 09:21:47,37,0,185,187,1,0,1
2024-04-09 09:46:09,0,39,52,74,0,0,0
2024-04-09 09:48:01,18,0,89,124,0,0,1
2024-04-09 09:54:24,0,7,41,37,0,1,0
2024-04-09 09:56:37,0,30,57,66,1,0,0
2024-04-09 09:56:58,0,33,55,64,1,0,0
2024-04-09 09:57:00,0,16,22,32,1,0,0
2024-04-09 09:57:07,0,19,97,86,1,0,0
2024-04-09 09:57:09,0,0,55,39,1,0,0
2024-04-09 09:57:10,0,11,52,47,1,0,0
2024-04-09 09:57:12,0,7,37,30,1,0,0
2024-04-09 09:57:14,0,12,68,79,1,0,0
2024-04-09 09:57:16,0,7,22,49,1,0,0
2024-04-09 09:57:17,45,0,64,29,1,0,1
2024-04-09 09:57:18,0,14,40,26,1,0,0
2024-04-09 09:57:19,0,20,50,57,1,0,0
2024-04-09 09:57:20,0,24,50,62,1,0,0
2024-04-09 09:57:23,0,5,30,22,1,0,0
2024-04-09 09:57:24,0,21,27,38,1,0,0
2024-04-09 09:57:25,0,5,24,28,1,0,0
2024-04-09 09:57:26,0,14,35,31,1,0,0
2024-04-09 09:57:27,0,13,28,33,1,0,0
2024-04-09 09:57:28,0,6,34,23,1,0,0
2024-04-09 09:57:30,0,49,66,88,1,0,0
2024-04-09 09:57:35,0,0,127,125,1,0,0
2024-04-09 09:57:37,0,13,38,37,1,0,0
2024-04-09 09:57:40,0,8,53,49,1,0,0
2024-04-09 09:57:47,0,5,42,32,1,0,0
2024-04-09 09:58:02,0,43,69,92,1,0,0
2024-04-09 09:58:04,0,12,41,31,1,0,0
2024-04-09 09:58:06,0,22,58,63,1,0,0
2024-04-09 09:58:15,0,9,223,175,1,1,0
2024-04-09 10:00:22,0,2,19,25,0,1,0
2024-04-09 10:00:24,0,25,47,66,0,0,0
2024-04-09 10:00:26,0,5,25,22,0,0,0
2024-04-09 10:00:34,0,38,66,77,0,0,0
2024-04-09 10:00:37,0,4,31,31,0,1,0
2024-04-09 10:00:38,0,4,20,21,0,1,0
2024-04-09 10:00:40,0,7,27,32,0,1,0
2024-04-09 10:00:48,0,38,62,67,0,0,0
2024-04-09 10:00:56,0,10,38,42,0,1,0
2024-04-09 10:00:57,0,2,32,33,0,1,0
2024-04-09 10:01:04,0,102,102,182,0,0,0
2024-04-09 10:01:05,0,7,53,41,0,0,0
2024-04-09 10:01:06,0,11,40,45,0,1,0
2024-04-09 10:01:06,0,8,44,34,0,0,0
2024-04-09 10:01:08,0,6,29,32,0,1,0
2024-04-09 10:01:09,0,6,31,31,0,1,0
2024-04-09 10:01:12,0,17,68,50,0,0,0
2024-04-09 10:01:13,0,8,37,30,0,0,0
2024-04-09 10:01:13,0,9,40,44,0,1,0
2024-04-09 10:01:14,0,6,26,34,0,0,0
2024-04-09 10:01:15,0,7,26,29,0,1,0
2024-04-09 10:01:15,8,0,44,35,0,0,1
2024-04-09 10:01:16,0,11,34,19,0,0,0
2024-04-09 10:01:18,0,7,35,31,0,0,0
2024-04-09 10:01:20,0,3,86,75,0,0,0
2024-04-09 10:01:21,0,6,47,30,0,0,0
2024-04-09 10:01:22,0,6,73,66,0,0,0
2024-04-09 10:01:22,0,7,31,30,0,1,0
2024-04-09 10:01:23,0,12,41,40,0,0,0
2024-04-09 10:01:24,0,12,46,51,0,0,0
2024-04-09 10:01:27,0,8,36,87,0,0,0
2024-04-09 10:01:28,0,0,59,41,0,0,0
2024-04-09 10:01:30,0,27,61,59,0,0,0
2024-04-09 10:01:30,0,11,52,60,0,1,0
2024-04-09 10:01:31,0,11,50,53,0,0,0
2024-04-09 10:01:41,0,10,129,129,0,0,0
2024-04-09 10:01:43,0,10,60,50,0,0,0
2024-04-09 10:01:44,0,4,39,31,0,0,0
2024-04-09 10:01:45,0,15,71,67,0,0,0
2024-04-09 10:02:06,0,11,50,32,0,0,0
2024-04-09 10:02:17,0,15,45,58,0,1,0
2024-04-09 10:02:28,10,0,56,50,1,0,1
2024-04-09 10:02:31,11,0,44,47,1,0,1
2024-04-09 10:02:36,0,8,37,37,1,0,0
2024-04-09 10:02:39,9,0,42,47,1,0,1
2024-04-09 10:02:40,13,0,33,38,1,0,1
2024-04-09 10:02:40,6,0,23,24,1,0,1
2024-04-09 10:02:42,11,0,29,33,1,0,1
2024-04-09 10:02:43,17,0,42,48,1,0,1
2024-04-09 10:02:45,10,0,80,78,1,0,1
2024-04-09 10:03:07,13,0,33,33,1,0,1
2024-04-09 10:03:18,11,0,91,101,1,0,1
2024-04-09 10:03:33,11,0,56,58,1,0,1
2024-04-09 10:03:37,44,0,70,61,1,0,1
2024-04-09 10:03:44,0,11,22,27,1,0,0
2024-04-09 10:03:53,6,0,33,33,1,0,1
2024-04-09 10:03:54,5,0,18,18,1,0,1
2024-04-09 10:03:54,7,0,18,18,1,0,1
2024-04-09 10:04:11,12,0,57,52,1,0,1
2024-04-09 10:04:18,0,4,17,18,1,0,0
2024-04-09 10:04:47,3,0,12,14,1,0,1
2024-04-09 10:04:49,3,0,21,26,1,0,1
2024-04-09 10:04:54,9,0,37,38,0,0,1
2024-04-09 10:04:54,0,4,19,16,1,0,0
2024-04-09 10:04:55,16,0,68,52,0,0,1
2024-04-09 10:04:58,30,0,120,106,0,0,1
2024-04-09 10:05:00,0,9,47,42,1,0,0
2024-04-09 10:05:29,10,0,27,25,1,0,1
2024-04-09 10:05:30,9,0,27,27,1,0,1
2024-04-09 10:05:36,18,0,50,63,0,0,1
2024-04-09 10:06:01,7,0,19,15,1,0,1
2024-04-09 10:06:03,7,0,20,17,1,0,1
2024-04-09 10:06:54,12,0,27,21,1,0,1
2024-04-09 10:07:11,17,0,32,32,1,0,1
2024-04-09 10:07:11,8,0,26,26,1,0,1
2024-04-09 10:07:40,0,17,21,32,1,0,0
2024-04-09 10:07:51,14,0,47,44,0,0,1
2024-04-09 10:07:57,50,0,73,74,0,0,1
2024-04-09 10:08:03,2,0,44,49,0,1,1
2024-04-09 10:08:04,3,0,32,35,0,1,1
2024-04-09 10:08:06,6,0,105,110,0,1,1
2024-04-09 10:08:08,4,0,68,72,0,1,1
2024-04-09 10:08:10,9,0,60,61,0,1,1
2024-04-09 10:08:12,13,0,77,79,0,1,1
2024-04-09 10:08:13,13,0,54,49,0,1,1
2024-04-09 10:08:15,28,43,71,66,0,1,0
2024-04-09 10:08:16,6,0,47,54,0,1,1
2024-04-09 10:08:17,5,0,64,67,0,1,1
2024-04-09 10:08:19,12,0,77,72,0,1,1
2024-04-09 10:08:21,15,0,130,57,0,1,1
2024-04-09 10:08:23,0,0,60,52,0,1,1
2024-04-09 10:08:24,19,0,48,52,0,1,1
2024-04-09 10:08:27,14,0,132,71,0,1,1
2024-04-09 10:08:28,0,55,47,71,0,1,0
2024-04-09 10:08:30,0,0,63,58,0,1,0
2024-04-09 10:08:32,0,0,58,87,0,1,0
2024-04-09 10:08:35,12,0,99,113,0,1,1
2024-04-09 10:08:37,12,0,72,115,0,1,1
2024-04-09 10:08:39,0,2,42,40,1,0,1
2024-04-09 10:08:40,10,0,21,25,1,0,1
2024-04-09 10:08:41,29,0,288,270,0,1,1
2024-04-09 10:08:45,0,22,212,223,0,1,0
2024-04-09 10:08:47,38,0,131,110,0,1,1
2024-04-09 10:08:49,5,0,93,101,0,1,1
2024-04-09 10:08:54,33,0,86,69,0,1,1
2024-04-09 10:09:24,26,0,56,58,0,0,1
2024-04-09 10:09:25,34,0,56,49,0,0,1
2024-04-09 10:09:27,21,0,38,36,0,0,1
2024-04-09 10:09:29,8,0,48,46,0,0,1
2024-04-09 10:09:31,0,22,66,64,1,0,0
2024-04-09 10:09:39,0,11,29,22,1,0,0
2024-04-09 10:09:39,22,0,141,140,0,0,1
2024-04-09 10:09:50,16,0,40,29,0,0,1
2024-04-09 10:09:52,11,0,81,80,0,0,1
2024-04-09 10:09:57,6,0,41,33,1,0,1
2024-04-09 10:10:02,22,0,47,37,0,0,1
2024-04-09 10:10:03,5,0,35,34,0,0,1
2024-04-09 10:10:03,14,0,28,30,1,0,1
2024-04-09 10:10:05,19,0,45,36,0,0,1
2024-04-09 10:10:06,12,0,38,39,0,0,1
2024-04-09 10:10:12,14,0,59,52,0,0,1
2024-04-09 10:10:14,42,0,53,40,0,0,1
2024-04-09 10:10:23,21,0,49,43,1,0,1
2024-04-09 10:10:30,12,0,59,64,0,0,1
2024-04-09 10:10:32,7,0,59,69,0,0,1
2024-04-09 10:10:35,18,0,51,56,1,0,1
2024-04-09 10:10:38,6,0,33,39,1,0,1
2024-04-09 10:10:39,26,0,59,51,1,0,1
2024-04-09 10:10:44,20,0,188,183,0,0,1
2024-04-09 10:10:58,14,0,29,20,0,0,1
2024-04-09 10:11:01,10,0,42,39,0,0,1
2024-04-09 10:11:03,0,0,144,75,0,0,1
2024-04-09 10:11:30,8,0,28,29,0,0,1
2024-04-09 10:11:32,25,0,42,27,0,0,1
2024-04-09 10:11:34,6,0,29,33,0,0,1
2024-04-09 10:11:35,16,0,74,72,1,0,1
2024-04-09 10:11:56,0,25,75,62,1,0,0
2024-04-09 10:12:30,9,0,21,19,1,0,1
2024-04-09 10:12:34,32,0,75,71,1,0,1
2024-04-09 10:12:36,12,0,47,42,1,0,1
2024-04-09 10:12:38,30,0,64,44,1,0,1
2024-04-09 10:13:22,17,0,28,31,1,0,1
2024-04-09 10:13:57,12,0,58,49,1,0,1
2024-04-09 10:14:11,7,0,46,47,0,0,1
2024-04-09 10:14:15,0,0,101,88,0,0,1
2024-04-09 10:14:16,18,0,61,51,0,0,1
2024-04-09 10:16:20,0,53,89,131,1,0,0
2024-04-09 10:16:20,7,0,37,45,0,0,1
2024-04-09 10:16:21,0,16,37,35,1,0,0
2024-04-09 10:16:22,26,0,52,62,0,0,1
2024-04-09 10:16:23,8,0,31,30,0,0,1
2024-04-09 10:16:26,16,0,162,191,0,0,1
2024-04-09 10:17:48,16,0,69,69,1,0,1
2024-04-09 10:18:13,12,0,23,15,1,0,1
2024-04-09 10:18:19,0,22,72,82,1,0,0
2024-04-09 10:18:41,39,0,68,43,1,0,1
2024-04-09 10:18:42,0,0,192,143,0,0,1
2024-04-09 10:18:45,18,0,128,135,0,0,1
2024-04-09 10:19:26,49,0,251,260,0,0,1
2024-04-09 10:19:53,40,1,94,100,1,0,1
2024-04-09 10:20:58,14,0,32,26,0,0,1
2024-04-09 10:21:00,7,0,44,50,0,0,1
2024-04-09 10:21:21,24,0,57,51,0,0,1
2024-04-09 10:31:46,0,16,69,89,0,1,0
2024-04-09 10:32:54,0,8,77,109,0,0,0
2024-04-09 10:32:55,0,7,43,36,0,0,0
2024-04-09 10:33:31,7,10,36,54,1,0,0
2024-04-09 10:37:20,39,0,101,125,0,1,1
2024-04-09 10:38:55,0,16,53,65,0,1,0
2024-04-09 10:38:57,0,4,29,31,0,1,0
2024-04-09 10:40:43,0,17,49,44,0,0,0
2024-04-09 10:41:13,0,6,39,42,0,1,0
2024-04-09 10:51:49,0,32,69,91,0,0,0
2024-04-09 10:54:33,0,19,59,74,0,1,0
2024-04-09 10:57:42,4,0,96,169,0,1,1
2024-04-09 10:58:53,0,6,40,41,0,1,0
2024-04-09 10:58:55,0,4,22,25,0,1,0
2024-04-09 11:00:30,0,10,51,54,0,1,0
2024-04-09 11:03:14,16,0,95,100,0,0,1
2024-04-09 11:04:49,49,0,95,77,1,0,1
2024-04-09 11:06:16,0,15,53,57,0,0,0
2024-04-09 11:06:17,0,9,39,39,0,0,0
2024-04-09 11:06:24,0,28,100,125,0,1,0
2024-04-09 11:06:54,0,64,84,115,0,0,0
2024-04-09 11:06:59,0,6,59,48,0,0,0
2024-04-09 11:09:56,8,0,74,77,0,1,1
2024-04-09 11:19:47,0,7,37,39,0,1,0
2024-04-09 11:22:16,0,65,63,105,1,0,0
2024-04-09 11:22:22,4,0,78,12,0,1,1
2024-04-09 11:22:32,0,12,28,31,0,0,0
2024-04-09 11:23:48,0,10,56,52,0,0,0
2024-04-09 11:28:48,0,18,46,47,0,0,0
2024-04-09 11:29:33,0,11,48,47,0,0,0
2024-04-09 11:30:24,51,0,188,159,1,0,1
2024-04-09 11:30:33,44,0,89,78,0,0,1
2024-04-09 11:32:52,34,0,105,122,0,0,1
2024-04-09 11:36:10,0,18,72,77,0,0,0
2024-04-09 11:36:23,0,15,89,99,0,0,0
2024-04-09 11:36:27,0,14,30,29,0,0,0
2024-04-09 11:36:39,0,24,53,35,0,0,0
2024-04-09 11:36:40,0,0,35,33,0,0,0
2024-04-09 11:36:40,0,5,56,57,0,1,0
2024-04-09 11:36:41,0,10,52,53,0,0,0
2024-04-09 11:36:41,1,0,33,29,0,1,0
2024-04-09 11:36:42,0,3,26,25,0,1,0
2024-04-09 11:36:43,0,6,27,77,0,0,0
2024-04-09 11:36:44,31,0,83,22,0,0,1
2024-04-09 11:36:45,0,6,27,24,0,0,0
2024-04-09 11:36:46,0,13,24,29,0,0,0
2024-04-09 11:36:50,0,18,111,125,0,1,0
2024-04-09 11:36:51,0,11,110,107,0,0,0
2024-04-09 11:36:54,0,5,45,45,0,1,0
2024-04-09 11:36:55,0,2,50,51,0,1,0
2024-04-09 11:36:55,0,9,48,46,0,0,0
2024-04-09 11:36:56,0,13,42,51,0,1,0
2024-04-09 11:36:57,0,8,43,43,0,1,0
2024-04-09 11:36:58,0,5,28,21,0,0,0
2024-04-09 11:36:59,0,6,23,25,0,0,0
2024-04-09 11:36:59,0,20,26,38,0,1,0
2024-04-09 11:37:01,0,2,22,22,0,1,0
2024-04-09 11:37:01,0,4,29,27,0,0,0
2024-04-09 11:37:03,0,2,40,113,0,1,1
2024-04-09 11:37:03,0,3,32,25,0,0,0
2024-04-09 11:37:04,0,8,23,73,0,0,0
2024-04-09 11:37:04,25,0,74,49,0,1,1
2024-04-09 11:37:08,0,4,28,24,0,0,0
2024-04-09 11:37:13,0,17,80,89,0,1,0
2024-04-09 11:37:15,0,5,26,25,0,1,0
2024-04-09 11:37:16,0,9,26,28,0,1,0
2024-04-09 11:37:17,0,5,35,32,0,1,0
2024-04-09 11:37:18,0,5,29,28,0,0,0
2024-04-09 11:37:18,0,8,35,39,0,1,0
2024-04-09 11:37:20,0,1,35,34,0,1,0
2024-04-09 11:37:20,0,12,50,43,0,0,0
2024-04-09 11:37:21,0,1,21,22,0,1,0
2024-04-09 11:37:37,0,5,68,68,0,1,0
2024-04-09 11:37:39,0,1,53,43,0,1,0
2024-04-09 11:37:41,0,10,27,33,0,1,0
2024-04-09 11:37:43,0,7,31,31,0,1,0
2024-04-09 11:37:45,0,5,26,27,0,1,0
2024-04-09 11:37:45,20,10,62,59,0,1,1
2024-04-09 11:37:47,0,7,41,44,0,1,0
2024-04-09 11:37:54,0,3,33,34,0,1,0
2024-04-09 11:37:59,0,26,53,59,0,0,0
2024-04-09 11:38:16,0,18,48,55,0,0,0
2024-04-09 11:38:33,0,18,44,44,0,0,0
2024-04-09 11:38:36,0,15,98,92,0,0,0
2024-04-09 11:40:32,0,25,59,71,0,0,0
2024-04-09 11:40:39,25,0,77,82,0,0,1
2024-04-09 11:40:45,0,17,38,45,0,0,0
2024-04-09 11:41:25,0,38,45,65,0,0,0
2024-04-09 11:41:26,0,2,41,34,0,0,0
2024-04-09 11:41:46,10,0,36,38,0,0,1
2024-04-09 11:41:56,0,0,33,38,0,0,1
2024-04-09 11:45:14,0,37,38,65,1,0,0
2024-04-09 11:45:15,0,13,22,27,1,0,0
2024-04-09 11:45:17,0,11,27,32,1,0,0
2024-04-09 11:45:20,0,5,34,31,1,0,0
2024-04-09 11:45:22,0,10,36,40,1,0,0
2024-04-09 11:45:23,0,4,29,27,1,0,0
2024-04-09 11:45:31,0,10,53,30,1,0,0
2024-04-09 11:45:32,0,5,32,27,1,0,0
2024-04-09 11:45:33,0,9,37,29,1,0,0
2024-04-09 11:45:34,0,8,35,29,1,0,0
2024-04-09 11:45:36,0,9,20,18,1,0,0
2024-04-09 11:45:40,0,4,25,21,1,0,0
2024-04-09 11:45:41,0,12,55,50,1,0,0
2024-04-09 11:45:43,0,8,24,24,1,0,0
2024-04-09 11:45:56,0,11,89,80,1,0,0
2024-04-09 11:45:57,0,23,29,42,1,0,0
2024-04-09 11:45:59,0,6,16,16,1,0,0
2024-04-09 11:46:00,0,7,28,28,1,0,0
2024-04-09 11:46:02,0,7,22,21,1,0,0
2024-04-09 11:46:03,0,5,27,29,1,0,0
2024-04-09 11:46:04,0,11,26,28,1,0,0
2024-04-09 11:46:07,0,24,106,184,1,1,0
2024-04-09 11:46:08,38,0,69,47,1,1,1
2024-04-09 11:46:09,0,0,114,56,1,0,0
2024-04-09 11:46:12,0,12,21,23,1,0,0
2024-04-09 11:46:18,0,16,53,49,1,1,0
2024-04-09 11:46:20,0,6,65,26,1,1,0
2024-04-09 11:46:22,0,7,38,36,1,1,0
2024-04-09 11:46:25,0,5,19,16,1,1,0
2024-04-09 11:47:51,0,25,59,50,1,0,0
2024-04-09 11:48:03,35,0,93,72,0,0,1
2024-04-09 11:48:13,7,0,40,43,0,0,1
2024-04-09 11:48:50,21,0,61,48,1,0,1
2024-04-09 11:48:53,9,4,24,27,1,0,1
2024-04-09 11:49:11,10,0,44,54,1,0,1
2024-04-09 11:49:12,24,0,48,32,1,0,1
2024-04-09 11:49:13,27,0,52,34,1,0,1
2024-04-09 11:49:15,16,0,46,42,1,0,1
2024-04-09 11:49:16,48,0,46,39,1,0,1
2024-04-09 11:49:18,28,0,66,55,1,0,1
2024-04-09 11:49:19,24,0,43,46,1,0,1
2024-04-09 11:49:20,8,0,56,57,1,0,1
2024-04-09 11:49:53,0,9,35,30,1,0,0
2024-04-09 11:49:55,0,10,45,39,1,0,0
2024-04-09 11:49:56,0,3,24,18,1,0,0
2024-04-09 11:50:30,16,0,49,50,1,0,1
2024-04-09 11:50:32,9,0,83,88,1,0,1
2024-04-09 11:51:50,5,0,235,75,0,0,1
2024-04-09 11:51:51,18,0,51,44,0,0,1
2024-04-09 11:51:53,22,0,53,54,0,0,1
2024-04-09 11:51:55,13,0,45,50,0,0,1
2024-04-09 11:51:57,9,0,37,38,0,0,1
2024-04-09 11:51:58,9,0,52,56,0,0,1
2024-04-09 11:52:00,8,0,90,142,0,0,1
2024-04-09 11:52:01,21,0,86,52,0,0,1
2024-04-09 11:52:03,28,0,88,80,0,0,1
2024-04-09 11:52:04,12,0,40,47,0,0,1
2024-04-09 11:52:06,18,0,104,96,0,0,1
2024-04-09 11:52:07,21,0,54,46,0,0,1
2024-04-09 11:52:08,42,0,85,65,0,0,1
2024-04-09 11:52:11,50,0,96,71,0,0,1
2024-04-09 11:52:12,27,0,59,41,1,0,1
2024-04-09 11:52:13,27,0,76,71,0,0,1
2024-04-09 11:52:16,7,0,125,157,0,0,1
2024-04-09 11:52:19,15,0,79,74,0,0,1
2024-04-09 11:52:22,35,0,90,110,0,0,1
2024-04-09 11:52:24,7,0,46,56,0,0,1
2024-04-09 11:52:38,0,18,14,247,0,1,0
2024-04-09 11:53:02,10,0,66,66,0,1,1
2024-04-09 11:53:07,14,0,35,35,1,0,1
2024-04-09 11:53:19,10,0,35,32,0,0,1
2024-04-09 11:53:21,8,0,58,55,0,0,1
2024-04-09 11:53:23,12,0,75,71,0,0,1
2024-04-09 11:53:33,25,0,170,171,0,0,1
2024-04-09 11:53:36,10,0,75,70,1,0,1
2024-04-09 11:54:02,6,0,23,24,1,0,1
2024-04-09 11:54:04,15,0,35,29,1,0,1
2024-04-09 11:54:05,12,0,30,28,1,0,1
2024-04-09 11:54:07,7,0,64,66,1,0,1
2024-04-09 11:54:30,11,0,43,41,1,0,1
2024-04-09 11:54:35,8,0,47,42,0,0,1
2024-04-09 11:54:36,11,0,44,46,0,0,1
2024-04-09 11:55:49,0,0,75,185,0,0,1
2024-04-09 11:56:21,32,0,87,88,0,0,1
2024-04-09 11:56:32,14,0,46,40,0,0,1
2024-04-09 11:56:34,13,0,37,34,0,0,1
2024-04-09 11:57:33,8,0,210,264,0,1,1
2024-04-09 11:58:07,10,0,61,59,0,1,1
2024-04-09 11:58:37,0,8,32,37,0,1,0
2024-04-09 11:58:38,9,0,40,36,0,1,1
2024-04-09 11:58:42,1,0,36,40,0,1,1
2024-04-09 11:58:43,7,0,34,31,0,1,1
2024-04-09 11:59:21,0,4,20,19,0,1,0
